level_0,index,playerID,yearID,stint,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
836,836,pavanca01,2001,1,8,13,0,1,0,0,0,0.0,0.0,0.0,0,5.0,0.0,0.0,1.0,0.0,0.0
837,837,paytoja01,2001,1,104,361,44,92,16,1,8,34.0,4.0,3.0,18,52.0,1.0,5.0,0.0,2.0,11.0
838,838,penaan01,2001,1,22,54,3,11,1,0,1,2.0,0.0,0.0,1,17.0,0.0,0.0,2.0,1.0,0.0
839,839,penaca01,2001,1,22,62,6,16,4,1,3,12.0,0.0,0.0,10,17.0,0.0,0.0,0.0,0.0,1.0
840,840,penael01,2001,1,15,40,5,9,2,0,0,6.0,2.0,0.0,6,6.0,0.0,1.0,0.0,1.0,3.0
841,841,pennybr01,2001,1,31,62,5,10,1,1,0,1.0,0.0,0.0,1,19.0,0.0,0.0,3.0,0.0,0.0
842,842,percitr01,2001,1,57,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
843,843,perezed02,2001,1,5,10,0,3,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
844,844,perezne01,4002,3,136,581,83,162,26,9,8,59.0,9.0,6.0,26,68.0,1.0,1.0,11.0,4.0,10.0
845,845,perezod01,2001,1,24,26,1,5,1,0,0,1.0,0.0,0.0,0,6.0,0.0,1.0,2.0,0.0,1.0
846,846,perezro01,4002,3,8,20,1,4,1,0,0,0.0,0.0,1.0,1,7.0,0.0,0.0,0.0,0.0,0.0
847,847,perezsa01,2001,1,43,81,13,16,1,0,0,4.0,5.0,1.0,15,29.0,0.0,0.0,0.0,1.0,0.0
848,848,perezti01,2001,1,85,239,26,59,9,1,5,22.0,1.0,6.0,12,25.0,0.0,2.0,6.0,1.0,1.0
849,849,perezto03,2001,1,62,135,11,41,7,1,3,19.0,0.0,1.0,7,22.0,1.0,2.0,1.0,0.0,2.0
850,850,perisma01,2001,1,30,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
851,851,perryhe01,2001,1,92,285,38,73,21,1,7,32.0,2.0,2.0,23,55.0,1.0,7.0,0.0,1.0,11.0
852,852,persoro01,2001,1,33,67,4,8,1,0,2,6.0,0.0,0.0,3,36.0,0.0,0.0,5.0,0.0,0.0
853,853,peterch01,2001,1,13,11,1,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
854,854,peterky01,2001,1,3,5,1,1,1,0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
855,855,petkoma01,2001,1,55,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
856,856,petribe01,2001,1,85,244,41,58,15,3,11,39.0,3.0,3.0,31,67.0,3.0,3.0,1.0,3.0,5.0
857,857,pettian01,2001,1,31,4,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0
858,858,pettyad01,2001,1,16,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
859,859,phelpjo01,2001,1,8,12,3,0,0,0,0,1.0,1.0,0.0,2,5.0,0.0,0.0,0.0,0.0,1.0
860,860,phelptr01,2001,1,49,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
861,861,phillja04,2001,1,6,7,2,1,1,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
862,862,piattad01,2001,1,36,95,9,20,5,1,0,6.0,0.0,0.0,13,26.0,0.0,0.0,1.0,2.0,5.0
863,863,piazzmi01,2001,1,141,503,81,151,29,0,36,94.0,0.0,2.0,67,87.0,19.0,2.0,0.0,1.0,20.0
864,864,pichahi01,2001,1,30,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
865,865,pickeca01,4002,3,21,54,4,15,1,0,3,8.0,0.0,0.0,8,15.0,0.0,0.0,0.0,0.0,4.0
866,866,pierrju01,2001,1,156,617,108,202,26,11,2,55.0,46.0,17.0,41,29.0,1.0,10.0,14.0,1.0,6.0
867,867,piersch01,2001,1,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
868,868,pierzaj01,2001,1,114,381,51,110,33,2,7,55.0,1.0,7.0,16,57.0,4.0,4.0,1.0,3.0,7.0
869,869,pinedlu01,2001,1,16,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
870,870,pineijo01,2001,1,17,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
871,871,plesada01,2001,1,62,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
872,872,podsesc01,2001,1,5,6,1,1,0,1,0,3.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0
873,873,polanpl01,2001,1,144,564,87,173,26,4,3,38.0,12.0,3.0,25,43.0,0.0,6.0,14.0,1.0,22.0
874,874,politcl01,2001,1,23,2,1,0,0,0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0
875,875,ponsosi01,2001,1,23,3,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
876,876,portebo03,2001,1,48,87,18,20,4,2,1,6.0,3.0,2.0,9,34.0,0.0,0.0,0.0,2.0,1.0
877,877,posadjo01,2001,1,138,484,59,134,28,1,22,95.0,2.0,6.0,62,132.0,10.0,6.0,0.0,5.0,10.0
878,878,potelo01,2001,1,44,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
879,879,powelbr01,2001,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
880,880,powelda01,2001,1,13,6,5,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
881,881,powelja04,4002,3,74,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
882,882,prattto02,4002,3,80,173,18,32,8,0,4,11.0,1.0,0.0,34,61.0,3.0,3.0,1.0,1.0,6.0
883,883,pridecu01,2001,1,36,76,8,19,3,1,1,9.0,3.0,2.0,9,22.0,0.0,2.0,0.0,0.0,4.0
884,884,prietar01,2001,1,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
885,885,princto01,2001,1,64,196,19,43,4,1,7,23.0,3.0,1.0,12,39.0,0.0,6.0,0.0,1.0,5.0
886,886,prinzbr01,2001,1,46,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
887,887,prokolu01,2001,1,30,36,1,7,1,0,0,0.0,0.0,0.0,0,13.0,0.0,0.0,7.0,0.0,0.0
888,888,pujolal01,2001,1,161,590,112,194,47,4,37,130.0,1.0,3.0,69,93.0,6.0,9.0,1.0,7.0,21.0
889,889,pulsibi01,4002,3,37,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
890,890,puntoni01,2001,1,4,5,0,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
891,891,quantpa01,2001,1,80,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
892,892,queveru01,2001,1,10,16,1,4,0,0,0,1.0,0.0,0.0,0,8.0,0.0,0.0,4.0,0.0,0.0
893,893,quinnma01,2001,1,118,453,57,122,31,2,17,60.0,9.0,5.0,12,69.0,1.0,7.0,0.0,1.0,16.0
894,894,radinsc01,2001,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
895,895,radkebr01,2001,1,33,4,0,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
896,896,raineti01,4002,3,51,89,14,27,8,1,1,9.0,1.0,0.0,18,9.0,0.0,0.0,0.0,2.0,2.0
897,897,raineti02,2001,1,7,23,6,4,2,0,0,0.0,3.0,0.0,3,8.0,0.0,0.0,1.0,0.0,0.0
898,898,ramirar01,2001,1,158,603,83,181,40,0,34,112.0,5.0,4.0,40,100.0,4.0,8.0,0.0,4.0,9.0
899,899,ramirju01,2001,1,22,37,2,3,0,0,0,1.0,2.0,0.0,2,15.0,0.0,0.0,0.0,0.0,0.0
900,900,ramirma02,2001,1,142,529,93,162,33,2,41,125.0,0.0,1.0,81,147.0,25.0,8.0,0.0,2.0,9.0
901,901,randajo01,2001,1,151,581,59,147,34,2,13,83.0,3.0,2.0,42,80.0,2.0,6.0,1.0,6.0,15.0
902,902,ransoco01,2001,1,9,7,1,0,0,0,0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0
903,903,rapppa01,2001,1,31,5,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
904,904,reamebr01,2001,1,41,17,2,2,0,0,1,2.0,0.0,0.0,4,8.0,0.0,0.0,3.0,0.0,1.0
905,905,rebouje01,2001,1,94,214,35,57,15,2,3,22.0,0.0,1.0,33,48.0,1.0,1.0,5.0,0.0,3.0
906,906,redditi01,2001,1,13,14,0,3,0,0,0,1.0,0.0,0.0,0,11.0,0.0,0.0,2.0,0.0,0.0
907,907,redmama01,4002,3,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
908,908,redmati01,2001,1,37,125,8,28,4,1,1,4.0,3.0,5.0,4,25.0,0.0,0.0,0.0,1.0,2.0
909,909,redmomi01,2001,1,48,141,19,44,4,0,4,14.0,0.0,0.0,13,13.0,4.0,2.0,1.0,1.0,6.0
910,910,reedri01,4002,3,32,40,2,5,1,0,0,4.0,0.0,0.0,1,15.0,0.0,0.0,4.0,1.0,0.0
911,911,reedst01,4002,3,71,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
912,912,reesepo01,2001,1,133,428,50,96,20,2,9,40.0,25.0,4.0,34,82.0,4.0,3.0,5.0,4.0,7.0
913,913,reichda01,2001,1,27,5,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0
914,914,reithbr01,2001,1,9,12,0,3,0,0,0,2.0,1.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0
915,915,reitsch01,2001,1,38,48,3,5,1,0,0,1.0,0.0,0.0,2,24.0,0.0,1.0,7.0,0.0,1.0
916,916,rekarbr01,2001,1,25,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
917,917,relafde01,2001,1,120,301,43,91,27,0,8,36.0,13.0,5.0,27,65.0,1.0,5.0,2.0,5.0,4.0
918,918,remlimi01,2001,1,75,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
919,919,renteed01,2001,1,141,493,54,128,19,3,10,57.0,17.0,4.0,39,73.0,4.0,3.0,8.0,6.0,15.0
920,920,reyesal01,2001,1,19,3,1,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0
921,921,reyesde01,2001,1,36,11,0,2,0,0,0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0
922,922,reynoar02,2001,1,9,10,0,1,1,0,0,2.0,0.0,0.0,0,3.0,0.0,0.0,3.0,0.0,0.0
923,923,reynosh01,2001,1,28,52,4,4,0,0,1,4.0,0.0,0.0,1,26.0,0.0,0.0,10.0,0.0,0.0
924,924,rhodear01,2001,1,72,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
925,925,richach01,2001,1,136,483,74,128,31,3,15,61.0,11.0,9.0,45,100.0,4.0,8.0,2.0,4.0,15.0
926,926,riedljo01,2001,1,29,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
927,927,rigdopa01,2001,1,15,20,1,4,0,0,0,1.0,0.0,0.0,0,3.0,0.0,0.0,5.0,0.0,0.0
928,928,riggaje01,2001,1,35,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
929,929,riggsad01,2001,1,12,36,2,7,1,0,0,1.0,1.0,1.0,2,8.0,0.0,0.0,0.0,0.0,1.0
930,930,rijojo01,2001,1,13,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
931,931,rincoju01,2001,1,4,1,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
932,932,rincori01,2001,1,67,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
933,933,riosar01,4002,3,95,319,38,83,17,3,14,50.0,3.0,2.0,36,74.0,6.0,0.0,1.0,3.0,3.0
934,934,ripkeca01,2001,1,128,477,43,114,16,0,14,68.0,0.0,2.0,26,63.0,1.0,2.0,2.0,9.0,15.0
935,935,riskeda01,2001,1,26,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
936,936,ritchto01,2001,1,34,59,1,9,2,0,0,3.0,0.0,0.0,3,27.0,0.0,0.0,8.0,0.0,1.0
937,937,rivaslu01,2001,1,153,563,70,150,21,6,7,47.0,31.0,11.0,40,99.0,0.0,6.0,5.0,5.0,15.0
938,938,riverju01,2001,1,3,4,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
939,939,riverma01,2001,1,71,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
940,940,rivermi02,2001,1,4,12,2,4,2,0,0,1.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
941,941,riverru01,2001,1,117,263,37,67,13,1,10,34.0,6.0,3.0,21,83.0,1.0,5.0,0.0,1.0,7.0
942,942,roberbr01,2001,1,75,273,42,69,12,3,2,17.0,12.0,3.0,13,36.0,0.0,0.0,3.0,3.0,3.0
943,943,roberda07,2001,1,15,12,3,4,1,0,0,2.0,0.0,1.0,1,2.0,0.0,0.0,0.0,0.0,0.0
944,944,robergr01,2001,1,16,3,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
945,945,roberwi01,2001,1,46,4,0,1,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,1.0,0.0,0.0
946,946,robinke02,2001,1,114,186,34,53,6,1,1,15.0,11.0,2.0,12,20.0,0.0,2.0,4.0,3.0,1.0
947,947,rockejo01,4002,3,68,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
948,948,rodrial01,2001,1,162,632,133,201,34,1,52,135.0,18.0,3.0,75,131.0,6.0,16.0,0.0,9.0,17.0
949,949,rodrife01,2001,1,80,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
950,950,rodrifr02,2001,1,7,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
951,951,rodrihe02,2001,1,5,8,0,0,0,0,0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0
952,952,rodriiv01,2001,1,111,442,70,136,24,2,25,65.0,10.0,3.0,23,73.0,3.0,4.0,0.0,1.0,13.0
953,953,rodriri02,2001,1,53,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
954,954,rodriwi01,2001,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
955,955,rogerke01,2001,1,20,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
956,956,rolensc01,2001,1,151,554,96,160,39,1,25,107.0,16.0,5.0,74,127.0,6.0,13.0,0.0,12.0,6.0
957,957,rolliji01,2001,1,158,656,97,180,29,12,14,54.0,46.0,8.0,48,108.0,2.0,2.0,9.0,5.0,5.0
958,958,rollsda01,2001,1,81,237,33,62,11,1,2,12.0,12.0,4.0,10,47.0,0.0,0.0,2.0,0.0,5.0
959,959,romerjc01,2001,1,14,2,1,1,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
960,960,rosebr01,4002,3,10,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
961,961,rowanaa01,2001,1,63,123,21,36,5,0,4,20.0,5.0,1.0,15,28.0,0.0,4.0,5.0,1.0,2.0
962,962,rueteki01,2001,1,36,58,5,10,0,0,0,5.0,0.0,0.0,5,5.0,0.0,0.0,10.0,1.0,0.0
963,963,ruffijo01,2001,1,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
964,964,rupery01,2001,1,28,3,1,1,1,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
965,965,ruschgl01,2001,1,33,54,0,3,0,0,0,5.0,0.0,0.0,1,23.0,0.0,0.0,6.0,0.0,1.0
966,966,ryanbj01,2001,1,61,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
967,967,ryanro02,4002,3,8,8,0,0,0,0,0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0
968,968,sabatcc01,2001,1,33,4,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0
969,969,sabeler01,2001,1,42,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
970,970,saberbr01,2001,1,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
971,971,sadledo01,4002,3,93,185,28,30,6,0,1,5.0,7.0,4.0,18,37.0,0.0,2.0,5.0,1.0,3.0
972,972,saenzol01,2001,1,106,305,33,67,21,1,9,32.0,0.0,1.0,19,64.0,1.0,13.0,1.0,3.0,9.0
973,973,salmoti01,2001,1,137,475,63,108,21,1,17,49.0,9.0,3.0,96,121.0,4.0,8.0,0.0,2.0,11.0
974,974,sanchal03,2001,1,30,68,7,14,3,2,0,4.0,6.0,2.0,5,13.0,0.0,0.0,0.0,0.0,0.0
975,975,sanchje01,2001,1,17,17,2,4,0,0,0,1.0,0.0,0.0,0,3.0,0.0,0.0,2.0,0.0,0.0
976,976,sanchre01,4002,3,149,544,56,153,18,6,0,37.0,11.0,1.0,15,49.0,1.0,2.0,13.0,5.0,20.0
977,977,sandbja01,2001,1,39,136,13,28,7,0,1,15.0,1.0,0.0,10,45.0,0.0,1.0,2.0,0.0,2.0
978,978,sandean01,2001,1,9,17,1,3,2,0,0,2.0,0.0,0.0,2,3.0,0.0,0.0,0.0,0.0,0.0
979,979,sandede02,2001,1,32,75,6,13,2,0,1,4.0,3.0,4.0,4,10.0,0.0,2.0,2.0,0.0,2.0
980,980,sandere02,2001,1,126,441,84,116,21,3,33,90.0,14.0,10.0,46,126.0,7.0,5.0,1.0,3.0,2.0
981,981,santafp01,2001,1,32,71,16,14,4,0,0,8.0,1.0,1.0,11,17.0,0.0,5.0,1.0,1.0,1.0
982,982,santajo01,2001,1,15,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
983,983,santape01,2001,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
984,984,santibe01,2001,1,133,477,39,125,25,4,6,45.0,5.0,4.0,23,78.0,0.0,2.0,7.0,6.0,19.0
985,985,santijo03,4002,3,73,3,0,0,0,0,0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0
986,986,santoan01,2001,1,9,16,2,2,1,0,0,1.0,0.0,0.0,2,7.0,0.0,0.0,0.0,1.0,2.0
987,987,santovi01,2001,1,33,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
988,988,sasakka01,2001,1,69,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
989,989,saturlu01,2001,1,13,5,0,1,1,0,0,1.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
990,990,sauersc01,2001,1,70,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
991,991,scanlbo01,2001,1,18,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
992,992,schilcu01,2001,1,35,83,4,11,1,0,0,1.0,0.0,0.0,1,28.0,0.0,0.0,14.0,0.0,0.0
993,993,schmija01,4002,3,25,49,5,8,0,0,2,4.0,0.0,0.0,1,22.0,0.0,0.0,6.0,0.0,1.0
994,994,schnebr01,2001,1,27,41,4,13,3,0,1,6.0,0.0,0.0,6,3.0,1.0,0.0,0.0,1.0,0.0
995,995,schoesc01,2001,1,32,0,0,0,0,0,0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
996,996,schoupe01,2001,1,33,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
997,997,seabosc01,2001,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
998,998,seaneru01,4002,3,38,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
999,999,seaybo01,2001,1,12,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1000,1000,seelbch02,2001,1,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1001,1001,sefcike01,2001,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1002,1002,seguida01,2001,1,82,292,48,88,18,1,10,46.0,1.0,1.0,49,61.0,5.0,4.0,0.0,2.0,4.0
1003,1003,seguife01,2001,1,46,50,0,7,2,0,0,5.0,0.0,0.0,2,17.0,1.0,1.0,0.0,1.0,4.0
1004,1004,selbybi01,2001,1,36,92,7,21,7,1,2,12.0,0.0,0.0,5,13.0,1.0,1.0,1.0,1.0,1.0
1005,1005,seleaa01,2001,1,34,6,2,1,0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0
1006,1006,serrawa01,2001,1,20,9,0,1,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,2.0,0.0,0.0
1007,1007,servasc01,2001,1,11,16,1,6,0,0,0,0.0,0.0,0.0,2,3.0,0.0,0.0,0.0,0.0,0.0
1008,1008,sexsori01,2001,1,158,598,94,162,24,3,45,125.0,2.0,4.0,60,178.0,5.0,6.0,0.0,3.0,20.0
1009,1009,shawje01,2001,1,77,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1010,1010,sheetan01,2001,1,49,153,10,30,8,0,1,14.0,2.0,0.0,12,35.0,0.0,0.0,7.0,2.0,0.0
1011,1011,sheetbe01,2001,1,25,42,4,3,0,0,0,1.0,0.0,0.0,4,29.0,0.0,0.0,2.0,0.0,0.0
1012,1012,sheffga01,2001,1,143,515,98,160,28,2,36,100.0,10.0,4.0,94,67.0,13.0,4.0,0.0,5.0,12.0
1013,1013,sheldsc01,2001,1,61,120,11,24,5,0,3,11.0,1.0,1.0,3,35.0,0.0,0.0,2.0,2.0,2.0
1014,1014,shielsc01,2001,1,8,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1015,1015,shinjts01,2001,1,123,400,46,107,23,1,10,56.0,4.0,5.0,25,70.0,3.0,7.0,4.0,2.0,8.0
1016,1016,shueypa01,2001,1,47,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1017,1017,shumpte01,2001,1,114,242,37,70,14,5,4,24.0,14.0,3.0,15,44.0,2.0,3.0,4.0,1.0,2.0
1018,1018,sierrru01,2001,1,94,344,55,100,22,1,23,67.0,2.0,0.0,19,52.0,0.0,0.0,0.0,6.0,13.0
1019,1019,silvajo01,2001,1,26,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
1020,1020,simmobr01,2001,1,60,107,8,19,5,0,2,8.0,1.0,0.0,8,26.0,0.0,1.0,0.0,1.0,0.0
1021,1021,simonra01,2001,1,81,256,28,78,14,2,6,37.0,0.0,1.0,15,28.0,2.0,0.0,1.0,2.0,9.0
1022,1022,singlch01,2001,1,140,392,57,117,21,5,7,45.0,12.0,11.0,20,61.0,2.0,1.0,14.0,4.0,5.0
1023,1023,slusajo01,4002,3,12,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1024,1024,smartjd01,2001,1,15,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1025,1025,smithbo06,2001,1,6,19,1,2,0,0,0,1.0,0.0,0.0,3,10.0,0.0,0.0,0.0,0.0,1.0
1026,1026,smithbu02,2001,1,16,25,0,4,0,0,0,1.0,0.0,0.0,1,5.0,0.0,0.0,2.0,0.0,0.0
1027,1027,smithch06,2001,1,15,26,1,5,0,0,0,3.0,0.0,0.0,1,8.0,0.0,0.0,2.0,0.0,0.0
1028,1028,smithja05,2001,1,2,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
1029,1029,smithma03,2001,1,80,194,28,47,13,1,6,18.0,0.0,2.0,23,38.0,0.0,2.0,1.0,2.0,3.0
1030,1030,smithro03,2001,1,9,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1031,1031,smoltjo01,2001,1,36,7,0,0,0,0,0,0.0,0.0,0.0,1,3.0,0.0,0.0,2.0,0.0,1.0
1032,1032,snowjt01,2001,1,101,285,43,70,12,1,8,34.0,0.0,0.0,55,81.0,10.0,4.0,0.0,4.0,2.0
1033,1033,sobkosc01,2001,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1034,1034,sojolu01,2001,1,39,79,5,13,2,0,0,9.0,1.0,0.0,4,12.0,0.0,1.0,0.0,0.0,0.0
1035,1035,soriaal01,2001,1,158,574,77,154,34,3,18,73.0,43.0,14.0,29,125.0,0.0,3.0,3.0,5.0,7.0
1036,1036,sosaju01,2001,1,2,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
1037,1037,sosasa01,2001,1,160,577,146,189,34,5,64,160.0,0.0,2.0,116,153.0,37.0,6.0,0.0,12.0,6.0
1038,1038,sparkst01,2001,1,36,4,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
1039,1039,speieju01,4002,3,54,7,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
1040,1040,spencsh01,2001,1,80,283,40,73,14,2,10,46.0,4.0,1.0,21,58.0,0.0,4.0,0.0,3.0,4.0
1041,1041,spierbi01,2001,1,4,3,0,1,0,0,0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0
1042,1042,spiezsc01,2001,1,139,457,57,124,29,4,13,54.0,5.0,2.0,34,65.0,4.0,5.0,3.0,4.0,6.0
